age,birthreg,cbsasz,disability,educrec,elignatz,entryc,famstruct,forborn,govtemp,health,hhhsize,inscov,male,marst,natz,ownchild,ownhome,pernum,perwt,povpct,race,serial,statefip,statereg,tmetro_intv,veteran,work,year
63,0,1,0,4,0,NA,1,0,0,1,2,1,0,1,0,0,1,1,1948,500,1,56081,1,28,4,0,5,2016
63,0,1,0,4,0,NA,1,0,0,1,2,1,1,1,0,0,1,2,1948,500,1,56081,1,28,4,0,1,2016
58,0,1,1,2,0,NA,4,0,0,1,1,1,1,4,0,0,0,1,2103,496.18036,1,56083,1,28,4,0,1,2016
79,0,1,1,3,0,NA,4,0,0,3,1,1,1,2,0,0,1,1,1918,195.82124,1,56084,1,28,4,1,5,2016
85,0,1,1,2,0,NA,1,0,0,4,2,1,1,1,0,0,1,1,1996,282.95407,1,56085,1,28,4,1,5,2016
85,0,1,0,1,0,NA,1,0,0,3,2,1,0,1,0,0,1,2,1996,282.95407,1,56085,1,28,4,0,5,2016
76,0,1,0,3,0,NA,5,0,0,2,1,1,0,5,0,0,1,1,2051,168.05666,1,56086,1,28,4,0,5,2016
18,0,1,0,3,0,NA,3,0,0,2,3,1,0,6,0,0,1,1,1112,272.9234,1,56087,1,28,4,0,1,2016
47,0,1,0,3,0,NA,1,0,0,2,3,1,0,1,0,0,1,2,1064,272.9234,1,56087,1,28,4,0,1,2016
51,0,1,1,4,0,NA,1,0,0,5,3,1,1,1,0,0,1,3,1064,272.9234,1,56087,1,28,4,0,3,2016
25,0,1,0,1,0,NA,3,0,0,2,5,1,0,3,0,1,0,1,1094,0,1,56088,1,28,4,0,4,2016
6,0,1,0,1,0,NA,3,0,0,2,5,1,0,6,0,0,0,2,992,0,1,56088,1,28,4,0,0,2016
5,0,1,0,1,0,NA,3,0,0,2,5,1,0,6,0,0,0,3,974,0,1,56088,1,28,4,0,0,2016
3,0,1,0,1,0,NA,3,0,0,2,5,1,1,6,0,0,0,4,906,0,1,56088,1,28,4,0,0,2016
2,0,1,0,1,0,NA,3,0,0,2,5,1,1,6,0,0,0,5,1066,0,1,56088,1,28,4,0,0,2016
41,0,1,0,2,0,NA,2,0,0,3,6,1,1,4,0,1,1,1,1033,500,2,56089,1,28,4,0,1,2016
11,0,1,0,1,0,NA,2,0,0,3,6,1,1,6,0,0,1,2,1473,500,2,56089,1,28,4,0,0,2016
8,0,1,0,1,0,NA,2,0,0,3,6,1,1,6,0,0,1,3,1045,500,1,56089,1,28,4,0,0,2016
1,0,1,0,1,0,NA,2,0,0,3,6,1,0,6,0,0,1,4,2063,500,2,56089,1,28,4,0,0,2016
48,0,1,0,4,0,NA,2,0,0,3,6,1,0,5,0,0,1,5,956,500,1,56089,1,28,4,0,1,2016
31,0,1,0,2,0,NA,5,0,0,3,6,1,0,4,0,1,1,6,1033,146.61423,1,56089,1,28,4,0,2,2016
38,0,1,0,3,0,NA,1,0,0,1,3,1,1,1,0,1,1,1,989,351.18985,1,56090,1,28,4,0,1,2016
38,0,1,0,1,0,NA,1,0,1,1,3,0,0,1,0,1,1,2,989,351.18985,1,56090,1,28,4,0,1,2016
14,0,1,0,1,0,NA,1,0,0,1,3,1,1,6,0,0,1,3,926,351.18985,1,56090,1,28,4,0,0,2016
68,0,1,1,3,0,NA,1,0,0,3,2,1,0,1,0,0,1,1,1917,159.73753,1,56091,1,28,4,0,5,2016
76,0,1,1,1,0,NA,1,0,0,3,2,1,1,1,0,0,1,2,1917,159.73753,1,56091,1,28,4,1,5,2016
61,0,1,1,3,0,NA,1,0,0,5,2,1,0,1,0,0,1,1,1894,252.04462,1,56092,1,28,4,0,3,2016
62,0,1,0,2,0,NA,1,0,0,3,2,0,1,1,0,0,1,2,1894,252.04462,1,56092,1,28,4,0,1,2016
48,0,1,1,3,0,NA,3,0,0,5,3,1,0,4,0,0,0,1,1951,201.37001,1,56095,1,28,4,0,3,2016
23,0,1,0,3,0,NA,3,0,0,2,3,1,0,6,0,0,0,2,2334,201.37001,1,56095,1,28,4,0,1,2016
21,0,1,0,2,0,NA,3,0,0,2,3,1,1,6,0,0,0,3,2233,201.37001,1,56095,1,28,4,0,2,2016
30,2,1,0,1,1,3,3,1,0,2,4,1,0,6,0,1,0,1,914,0,1,56096,1,28,4,0,4,2016
11,0,1,0,1,0,NA,3,0,0,1,4,1,1,6,0,0,0,2,833,0,1,56096,1,28,4,0,0,2016
7,0,1,0,1,0,NA,3,0,0,1,4,1,0,6,0,0,0,3,1111,0,1,56096,1,28,4,0,0,2016
0,0,1,0,1,0,NA,3,0,0,1,4,1,1,6,0,0,0,4,1077,0,1,56096,1,28,4,0,0,2016
39,0,1,0,3,0,NA,1,0,0,4,3,1,0,1,0,0,0,1,1097,61.499462,1,56100,1,28,4,0,1,2016
38,0,1,0,1,0,NA,1,0,0,3,3,1,1,1,0,0,0,2,1097,61.499462,1,56100,1,28,4,0,4,2016
18,0,1,0,1,0,NA,1,0,0,3,3,1,1,6,0,0,0,3,1291,61.499462,1,56100,1,28,4,0,4,2016
60,0,1,0,3,0,NA,1,0,0,3,3,1,1,1,0,0,1,1,1091,151.02481,2,56103,1,28,4,1,1,2016
61,0,1,0,4,0,NA,1,0,0,3,3,1,0,1,0,0,1,2,1091,151.02481,4,56103,1,28,4,0,5,2016
19,0,1,0,3,0,NA,1,0,0,3,3,1,0,6,0,0,1,3,1420,151.02481,2,56103,1,28,4,0,4,2016
37,0,1,0,3,0,NA,1,0,0,3,4,1,1,1,0,1,0,1,1230,286.02246,2,56105,1,28,4,0,3,2016
33,0,1,0,3,0,NA,1,0,0,3,4,1,0,1,0,1,0,2,1230,286.02246,2,56105,1,28,4,0,1,2016
8,0,1,0,1,0,NA,1,0,0,1,4,1,1,6,0,0,0,3,1580,286.02246,2,56105,1,28,4,0,0,2016
50,0,1,1,2,0,NA,1,0,0,5,4,1,1,6,0,0,0,4,1404,286.02246,2,56105,1,28,4,0,3,2016
65,0,1,0,4,0,NA,4,0,0,2,1,1,1,2,0,0,1,1,886,488.93286,2,56106,1,28,4,0,1,2016
57,0,1,0,2,0,NA,1,0,0,3,4,1,1,1,0,0,1,1,1852,413.20816,1,56107,1,28,4,0,1,2016
60,0,1,0,2,0,NA,1,0,0,3,4,1,0,1,0,0,1,2,1852,413.20816,1,56107,1,28,4,0,1,2016
39,0,1,0,3,0,NA,1,0,0,3,4,0,1,6,0,0,1,3,2572,413.20816,1,56107,1,28,4,0,2,2016
29,0,1,0,1,0,NA,1,0,0,3,4,0,1,4,0,0,1,4,2665,413.20816,1,56107,1,28,4,0,2,2016
85,0,1,1,1,0,NA,5,0,0,4,1,1,0,5,0,0,1,1,2098,137.24817,1,56109,1,28,4,0,5,2016
56,0,1,0,3,0,NA,1,0,0,2,2,1,0,1,0,0,1,1,1120,500,2,56110,1,28,4,0,1,2016
57,0,1,0,3,0,NA,1,0,0,2,2,1,1,1,0,0,1,2,1120,500,2,56110,1,28,4,0,5,2016
46,0,1,0,3,0,NA,1,0,0,2,5,1,0,1,0,1,0,1,1951,208.58376,1,56111,1,28,4,0,1,2016
55,0,1,0,3,0,NA,1,0,0,2,5,1,1,1,0,1,0,2,1951,208.58376,1,56111,1,28,4,0,1,2016
16,0,1,0,1,0,NA,1,0,0,2,5,1,0,6,0,0,0,3,2039,208.58376,1,56111,1,28,4,0,1,2016
14,0,1,0,1,0,NA,1,0,0,2,5,1,0,6,0,0,0,4,1930,208.58376,1,56111,1,28,4,0,0,2016
7,0,1,0,1,0,NA,1,0,0,2,5,1,0,6,0,0,0,5,2082,208.58376,1,56111,1,28,4,0,0,2016
76,0,1,0,1,0,NA,1,0,0,4,2,1,1,1,0,0,1,1,1852,181.09731,1,56114,1,28,4,1,5,2016
62,0,1,1,2,0,NA,1,0,0,3,2,1,0,1,0,0,1,2,1852,181.09731,1,56114,1,28,4,0,5,2016
48,0,1,1,2,0,NA,1,0,0,3,5,1,1,1,0,1,1,1,956,274.20013,1,56115,1,28,4,1,3,2016
49,0,1,0,4,0,NA,1,0,1,2,5,1,0,1,0,1,1,2,956,274.20013,1,56115,1,28,4,0,1,2016
20,0,1,0,3,0,NA,1,0,0,2,5,1,1,6,0,0,1,3,1446,274.20013,1,56115,1,28,4,0,4,2016
18,0,1,0,1,0,NA,1,0,0,3,5,1,1,6,0,0,1,4,1367,274.20013,1,56115,1,28,4,0,1,2016
9,0,1,0,1,0,NA,1,0,0,2,5,1,0,6,0,0,1,5,1029,274.20013,4,56115,1,28,4,0,0,2016
66,0,1,0,4,0,NA,3,0,0,3,10,1,0,5,0,0,1,1,971,168.14622,1,56118,1,28,4,0,5,2016
14,0,1,0,1,0,NA,3,0,0,2,10,1,1,6,0,0,1,2,947,168.14622,1,56118,1,28,4,0,0,2016
23,0,1,0,1,0,NA,1,0,0,3,10,1,0,1,0,1,1,3,1168,168.14622,1,56118,1,28,4,0,4,2016
27,0,1,0,4,0,NA,1,0,0,3,10,1,1,1,0,1,1,4,1168,168.14622,1,56118,1,28,4,1,1,2016
10,0,1,0,1,0,NA,1,0,0,2,10,1,0,6,0,0,1,5,1216,168.14622,1,56118,1,28,4,0,0,2016
8,0,1,0,1,0,NA,1,0,0,2,10,1,1,6,0,0,1,6,1068,168.14622,1,56118,1,28,4,0,0,2016
2,0,1,0,1,0,NA,1,0,0,2,10,1,1,6,0,0,1,7,1328,168.14622,1,56118,1,28,4,0,0,2016
1,0,1,0,1,0,NA,1,0,0,2,10,1,1,6,0,0,1,8,1078,168.14622,1,56118,1,28,4,0,0,2016
45,0,1,0,2,0,NA,1,0,0,2,10,1,1,1,0,1,1,9,1044,168.14622,1,56118,1,28,4,0,1,2016
50,0,1,0,2,0,NA,1,0,0,5,10,1,0,1,0,1,1,10,1044,168.14622,1,56118,1,28,4,0,3,2016
85,0,1,1,4,0,NA,4,0,0,5,1,1,1,5,0,0,1,1,1894,184.74532,1,56119,1,28,4,1,5,2016
36,0,1,1,3,0,NA,4,0,0,2,1,1,1,6,0,0,0,1,2117,74.203224,1,56120,1,28,4,1,3,2016
47,0,1,1,4,0,NA,3,0,0,5,2,1,0,6,0,0,0,1,1211,122.26073,2,56122,1,28,4,0,3,2016
25,0,1,1,2,0,NA,3,0,0,3,2,1,1,6,0,0,0,2,1713,122.26073,2,56122,1,28,4,0,3,2016
20,0,1,0,2,0,NA,4,0,0,2,2,0,1,6,0,0,0,1,1091,40.54821,1,56123,1,28,4,0,2,2016
21,0,1,0,2,0,NA,4,0,0,2,2,1,1,6,0,0,0,2,1069,129.75427,1,56123,1,28,4,0,1,2016
51,0,1,0,3,0,NA,5,0,1,1,1,1,0,4,0,0,1,1,2231,122.2934,1,56124,1,28,4,0,1,2016
44,0,1,0,3,0,NA,1,0,0,1,3,1,0,1,0,1,1,1,1018,251.59869,1,56125,1,28,4,0,1,2016
48,0,1,0,3,0,NA,1,0,1,1,3,1,1,1,0,1,1,2,1018,251.59869,1,56125,1,28,4,0,1,2016
15,0,1,0,1,0,NA,1,0,0,1,3,1,0,6,0,0,1,3,1027,251.59869,1,56125,1,28,4,0,4,2016
78,0,1,0,4,0,NA,1,0,0,2,2,1,0,1,0,0,1,1,1814,193.92015,1,56126,1,28,4,0,5,2016
78,0,1,0,3,0,NA,1,0,0,3,2,1,1,1,0,0,1,2,1814,193.92015,1,56126,1,28,4,0,5,2016
54,0,1,0,2,0,NA,1,0,0,2,3,1,0,1,0,0,1,1,1023,388.89969,1,56127,1,28,4,0,5,2016
59,0,1,0,2,0,NA,1,0,0,2,3,1,1,1,0,0,1,2,1023,388.89969,1,56127,1,28,4,0,1,2016
18,0,1,0,3,0,NA,1,0,0,2,3,1,0,6,0,0,1,3,1088,388.89969,1,56127,1,28,4,0,4,2016
55,0,1,0,3,0,NA,1,0,1,1,2,1,1,1,0,0,1,1,2231,500,1,56129,1,28,4,0,1,2016
50,0,1,0,2,0,NA,1,0,0,1,2,1,0,1,0,0,1,2,2231,500,1,56129,1,28,4,0,1,2016
37,0,1,0,4,0,NA,1,0,0,2,2,1,1,1,0,0,1,1,1880,500,1,56130,1,28,4,0,1,2016
38,0,1,0,4,0,NA,1,0,1,3,2,1,0,1,0,0,1,2,1880,500,1,56130,1,28,4,0,1,2016
68,0,1,0,4,0,NA,5,0,0,1,1,1,0,4,0,0,1,1,2002,340.06335,1,56131,1,28,4,0,5,2016
67,0,1,0,4,0,NA,5,0,0,2,1,1,0,6,0,0,1,1,2019,500,1,56132,1,28,4,0,5,2016
38,0,1,0,2,0,NA,1,0,0,2,2,1,0,1,0,0,1,1,1971,340.38812,1,56134,1,28,4,0,1,2016
42,0,1,0,2,0,NA,1,0,0,2,2,1,1,1,0,0,1,2,1971,340.38812,1,56134,1,28,4,0,1,2016
51,0,1,1,2,0,NA,4,0,0,4,1,1,1,4,0,0,1,1,1862,126.51042,1,56135,1,28,4,0,3,2016
40,0,1,0,4,0,NA,1,0,0,2,6,1,0,1,0,1,1,1,2577,405.05051,2,56139,1,28,4,0,1,2016
45,0,1,0,2,0,NA,1,0,0,1,6,1,1,1,0,1,1,2,2577,405.05051,2,56139,1,28,4,0,1,2016
18,0,1,0,3,0,NA,1,0,0,2,6,1,1,6,0,0,1,3,2157,405.05051,2,56139,1,28,4,0,4,2016
16,0,1,0,1,0,NA,1,0,0,2,6,1,1,6,0,0,1,4,2144,405.05051,2,56139,1,28,4,0,4,2016
15,0,1,0,1,0,NA,1,0,0,2,6,1,0,6,0,0,1,5,2088,405.05051,2,56139,1,28,4,0,4,2016
11,0,1,0,1,0,NA,1,0,0,2,6,1,0,6,0,0,1,6,2951,405.05051,2,56139,1,28,4,0,0,2016
44,0,1,0,1,0,NA,3,0,0,4,4,1,0,3,0,1,1,1,1166,46.564724,1,56141,1,28,4,0,4,2016
8,0,1,0,1,0,NA,3,0,0,3,4,1,0,6,0,0,1,2,906,46.564724,1,56141,1,28,4,0,0,2016
6,0,1,0,1,0,NA,3,0,0,4,4,1,0,6,0,0,1,3,709,46.564724,1,56141,1,28,4,0,0,2016
41,0,1,0,1,0,NA,4,0,0,5,4,1,1,6,0,1,1,4,1166,75.614304,1,56141,1,28,4,0,3,2016
34,2,1,0,2,1,3,1,1,0,1,3,0,1,1,1,1,1,1,926,497.95575,1,56142,1,28,4,0,4,2016
26,0,1,0,2,0,NA,1,0,0,1,3,0,0,1,0,1,1,2,926,497.95575,1,56142,1,28,4,0,1,2016
8,0,1,0,1,0,NA,1,0,0,1,3,1,1,6,0,0,1,3,816,497.95575,1,56142,1,28,4,0,0,2016
43,0,1,0,4,0,NA,3,0,0,1,2,1,0,4,0,1,1,1,1062,323.16214,1,56143,1,28,4,0,1,2016
9,0,1,0,1,0,NA,3,0,0,1,2,1,0,6,0,0,1,2,1204,323.16214,1,56143,1,28,4,0,0,2016
59,0,1,0,1,0,NA,4,0,0,4,1,1,1,6,0,0,0,1,1135,71.332413,2,56144,1,28,4,0,3,2016
48,0,1,0,3,0,NA,1,0,0,3,4,1,1,1,0,1,1,1,1098,500,1,56145,1,28,4,0,1,2016
46,0,1,0,2,0,NA,1,0,0,3,4,1,0,1,0,1,1,2,1098,500,1,56145,1,28,4,0,1,2016
21,0,1,0,3,0,NA,1,0,0,3,4,1,1,6,0,0,1,3,1386,500,1,56145,1,28,4,0,1,2016
17,0,1,0,1,0,NA,1,0,0,3,4,1,0,6,0,0,1,4,1076,500,1,56145,1,28,4,0,4,2016
54,0,1,0,2,0,NA,1,0,0,2,4,1,1,1,0,0,1,1,1057,500,1,56146,1,28,4,0,1,2016
52,0,1,0,3,0,NA,1,0,0,2,4,1,0,1,0,0,1,2,1057,500,1,56146,1,28,4,0,1,2016
25,0,1,0,3,0,NA,5,0,0,2,4,1,0,6,0,1,1,3,1027,500,1,56146,1,28,4,0,1,2016
5,0,1,0,1,0,NA,5,0,0,2,4,1,1,6,0,0,1,4,1065,500,1,56146,1,28,4,0,0,2016
41,0,1,0,4,0,NA,1,0,0,1,3,1,1,1,0,1,1,1,1076,500,1,56147,1,28,4,0,1,2016
39,0,1,0,4,0,NA,1,0,0,2,3,1,0,1,0,1,1,2,1076,500,1,56147,1,28,4,0,1,2016
15,0,1,0,1,0,NA,1,0,0,1,3,1,1,6,0,0,1,3,1083,500,1,56147,1,28,4,0,4,2016
40,0,1,0,4,0,NA,1,0,0,1,4,1,0,1,0,1,1,1,1139,145.61491,1,56148,1,28,4,0,4,2016
32,0,1,0,3,0,NA,1,0,1,1,4,1,1,1,0,1,1,2,1139,145.61491,1,56148,1,28,4,0,1,2016
9,0,1,0,1,0,NA,1,0,0,1,4,1,1,6,0,0,1,3,1060,145.61491,1,56148,1,28,4,0,0,2016
7,0,1,0,1,0,NA,1,0,0,1,4,1,1,6,0,0,1,4,1114,145.61491,1,56148,1,28,4,0,0,2016
36,0,1,0,3,0,NA,1,0,0,4,5,1,0,1,0,1,0,1,1106,156.62518,1,56149,1,28,4,0,4,2016
36,0,1,0,3,0,NA,1,0,0,3,5,1,1,1,0,1,0,2,1106,156.62518,1,56149,1,28,4,0,1,2016
15,0,1,0,1,0,NA,1,0,0,2,5,1,0,6,0,0,0,3,1364,156.62518,1,56149,1,28,4,0,4,2016
12,0,1,0,1,0,NA,1,0,0,3,5,1,0,6,0,0,0,4,1426,156.62518,1,56149,1,28,4,0,0,2016
12,0,1,0,1,0,NA,1,0,0,2,5,1,1,6,0,0,0,5,1211,156.62518,1,56149,1,28,4,0,0,2016
34,0,1,0,2,0,NA,1,0,1,2,3,0,1,1,0,1,1,1,933,443.4794,1,56150,1,28,4,0,1,2016
42,0,1,0,2,0,NA,1,0,0,2,3,0,0,1,0,1,1,2,933,443.4794,1,56150,1,28,4,0,1,2016
13,0,1,0,1,0,NA,1,0,0,2,3,1,1,6,0,0,1,3,927,443.4794,1,56150,1,28,4,0,0,2016
28,0,2,0,4,0,NA,1,0,1,1,3,1,1,1,0,1,1,1,1098,393.59473,1,56151,1,28,3,0,1,2016
36,0,2,0,4,0,NA,1,0,0,1,3,1,0,1,0,1,1,2,1098,393.59473,1,56151,1,28,3,0,4,2016
6,0,2,0,1,0,NA,1,0,0,1,3,1,1,6,0,0,1,3,1131,393.59473,1,56151,1,28,3,0,0,2016
51,0,2,0,4,0,NA,1,0,1,2,3,1,1,1,0,1,1,1,2330,500,1,56152,1,28,3,1,1,2016
51,0,2,0,4,0,NA,1,0,0,2,3,1,0,1,0,1,1,2,2330,500,1,56152,1,28,3,0,1,2016
16,0,2,0,1,0,NA,1,0,0,2,3,1,0,6,0,0,1,3,2482,500,1,56152,1,28,3,0,4,2016
54,0,2,1,3,0,NA,1,0,0,2,2,1,1,1,0,0,1,1,2116,452.80072,1,56153,1,28,3,1,5,2016
52,0,2,0,2,0,NA,1,0,0,3,2,1,0,1,0,0,1,2,2116,452.80072,1,56153,1,28,3,0,5,2016
63,0,2,0,2,0,NA,5,0,1,3,1,1,0,4,0,0,1,1,2133,186.61909,1,56154,1,28,3,0,1,2016
70,0,2,1,2,0,NA,1,0,0,2,3,1,0,1,0,0,1,1,2147,500,1,56155,1,28,3,0,3,2016
70,0,2,0,2,0,NA,1,0,0,2,3,1,1,1,0,0,1,2,2147,500,1,56155,1,28,3,0,5,2016
19,0,2,0,1,0,NA,1,0,0,5,3,1,0,6,0,0,1,3,2482,500,1,56155,1,28,3,0,3,2016
57,0,2,0,4,0,NA,1,0,0,2,2,1,0,1,0,0,1,1,2091,327.6416,1,56156,1,28,3,0,5,2016
56,8,2,0,4,1,6,1,0,1,2,2,1,1,1,0,0,1,2,2091,327.6416,1,56156,1,28,3,0,1,2016
38,0,2,1,2,0,NA,4,0,0,1,1,0,1,6,0,0,0,1,1591,81.226181,2,56158,1,28,3,0,1,2016
23,0,2,0,2,0,NA,1,0,0,2,2,1,1,1,0,0,1,1,2439,157.52,1,56159,1,28,3,0,1,2016
26,0,2,0,3,0,NA,1,0,0,2,2,1,0,1,0,0,1,2,2439,157.52,1,56159,1,28,3,1,4,2016
29,0,2,0,2,0,NA,3,0,0,3,2,0,0,6,0,0,1,1,2439,176.42241,1,56162,1,28,3,0,1,2016
58,0,2,0,2,0,NA,3,0,0,3,2,0,0,4,0,0,1,2,2313,176.42241,1,56162,1,28,3,0,1,2016
32,0,2,0,3,0,NA,1,0,0,3,3,1,1,1,0,1,1,1,799,465.10641,1,56164,1,28,3,0,1,2016
32,0,2,0,4,0,NA,1,0,0,3,3,1,0,1,0,1,1,2,799,465.10641,1,56164,1,28,3,0,1,2016
8,0,2,0,1,0,NA,1,0,0,3,3,1,0,6,0,0,1,3,955,465.10641,1,56164,1,28,3,0,0,2016
57,0,2,0,2,0,NA,1,0,0,2,2,1,1,1,0,0,1,1,940,500,2,56165,1,28,3,1,1,2016
50,0,2,0,2,0,NA,1,0,0,2,2,1,0,1,0,0,1,2,940,500,2,56165,1,28,3,0,1,2016
48,0,2,0,4,0,NA,1,0,0,1,3,1,1,1,0,0,1,1,1096,500,1,56166,1,28,3,0,1,2016
42,0,2,0,4,0,NA,1,0,0,1,3,1,0,1,0,0,1,2,1096,500,1,56166,1,28,3,0,1,2016
18,0,2,0,1,0,NA,1,0,0,1,3,1,0,6,0,0,1,3,1171,500,1,56166,1,28,3,0,4,2016
34,0,2,0,4,0,NA,1,0,1,3,6,1,1,1,0,1,1,1,1193,332.17557,1,56167,1,28,3,0,1,2016
33,0,2,0,4,0,NA,1,0,0,3,6,1,0,1,0,1,1,2,1193,332.17557,1,56167,1,28,3,0,4,2016
4,0,2,0,1,0,NA,1,0,0,2,6,1,1,6,0,0,1,3,1179,332.17557,1,56167,1,28,3,0,0,2016
3,0,2,0,1,0,NA,1,0,0,2,6,1,1,6,0,0,1,4,1227,332.17557,1,56167,1,28,3,0,0,2016
2,0,2,0,1,0,NA,1,0,0,2,6,1,0,6,0,0,1,5,990,332.17557,1,56167,1,28,3,0,0,2016
1,0,2,0,1,0,NA,1,0,0,2,6,1,1,6,0,0,1,6,1271,332.17557,1,56167,1,28,3,0,0,2016
53,0,2,0,3,0,NA,1,0,0,2,3,1,1,1,0,0,1,1,948,500,2,56168,1,28,3,1,1,2016
53,0,2,0,3,0,NA,1,0,1,2,3,1,0,1,0,0,1,2,948,500,2,56168,1,28,3,0,1,2016
21,0,2,0,2,0,NA,1,0,0,1,3,1,1,6,0,0,1,3,1414,500,2,56168,1,28,3,0,4,2016
56,0,2,0,4,0,NA,3,0,1,2,3,1,0,6,0,1,1,1,1036,500,2,56169,1,28,3,0,1,2016
13,0,2,0,1,0,NA,3,0,0,2,3,1,1,6,0,0,1,2,1158,500,2,56169,1,28,3,0,0,2016
13,0,2,0,1,0,NA,3,0,0,2,3,1,0,6,0,0,1,3,1108,500,2,56169,1,28,3,0,0,2016
33,0,2,0,1,0,NA,3,0,0,4,3,1,0,3,0,1,1,1,1059,62.840385,1,56170,1,28,3,0,4,2016
11,0,2,0,1,0,NA,3,0,0,1,3,1,1,6,0,0,1,2,881,62.840385,1,56170,1,28,3,0,0,2016
8,0,2,0,1,0,NA,3,0,0,1,3,1,0,6,0,0,1,3,922,62.840385,1,56170,1,28,3,0,0,2016
70,0,2,1,3,0,NA,4,0,0,4,1,1,1,6,0,0,1,1,778,105.56875,4,56171,1,28,3,1,5,2016
46,0,2,0,3,0,NA,1,0,0,2,3,1,1,1,0,1,1,1,999,500,1,56188,1,28,3,1,1,2016
45,0,2,0,2,0,NA,1,0,0,2,3,1,0,1,0,1,1,2,999,500,1,56188,1,28,3,0,1,2016
9,0,2,0,1,0,NA,1,0,0,1,3,1,0,6,0,0,1,3,1386,500,1,56188,1,28,3,0,0,2016
46,0,2,1,1,0,NA,3,0,0,5,5,0,0,4,0,1,1,1,1171,0,1,56189,1,28,3,0,3,2016
17,0,2,0,1,0,NA,3,0,0,3,5,1,1,6,0,0,1,2,1290,0,1,56189,1,28,3,0,4,2016
28,0,2,1,2,0,NA,5,0,0,5,5,1,0,6,0,1,1,3,1301,0,1,56189,1,28,3,0,3,2016
6,0,2,0,1,0,NA,5,0,0,3,5,1,1,6,0,0,1,4,1131,0,1,56189,1,28,3,0,0,2016
1,0,2,0,1,0,NA,5,0,0,3,5,1,0,6,0,0,1,5,1086,0,1,56189,1,28,3,0,0,2016
67,0,2,0,4,0,NA,4,0,0,3,1,1,1,5,0,0,1,1,2064,234.15149,1,56193,1,28,3,0,5,2016
69,0,2,0,2,0,NA,1,0,0,1,6,0,1,1,0,1,1,1,1072,268.57596,1,56194,1,28,2,1,1,2016
59,0,2,0,3,0,NA,1,0,0,2,6,0,0,1,0,1,1,2,1072,268.57596,1,56194,1,28,2,0,4,2016
34,0,2,0,2,0,NA,1,0,0,3,6,0,1,4,0,0,1,3,1671,268.57596,1,56194,1,28,2,0,1,2016
11,0,2,0,1,0,NA,1,0,0,3,6,1,0,6,0,0,1,4,1292,268.57596,1,56194,1,28,2,0,0,2016
27,0,2,0,3,0,NA,1,0,0,3,6,0,0,1,0,0,1,5,1246,268.57596,1,56194,1,28,2,0,1,2016
27,0,2,0,2,0,NA,1,0,0,3,6,0,1,1,0,0,1,6,1246,268.57596,1,56194,1,28,2,0,1,2016
80,0,2,0,4,0,NA,5,0,0,1,1,1,0,5,0,0,1,1,2142,288.73053,1,56195,1,28,3,0,5,2016
59,12,2,0,4,1,6,1,1,1,2,2,1,1,1,1,0,1,1,1609,500,3,56196,1,28,2,0,1,2016
54,12,2,0,3,1,6,1,1,0,4,2,1,0,1,1,0,1,2,1609,500,3,56196,1,28,2,0,1,2016
45,0,2,1,3,0,NA,4,0,0,4,1,1,1,3,0,0,1,1,1944,308.18262,1,56197,1,28,3,0,1,2016
57,0,2,0,2,0,NA,2,0,0,2,2,1,1,4,0,0,1,1,979,371.04782,2,56198,1,28,2,1,1,2016
25,8,2,0,3,1,5,2,0,0,1,2,1,1,6,0,0,1,2,1625,371.04782,2,56198,1,28,2,0,1,2016
29,14,2,0,4,1,1,5,0,0,1,1,1,0,2,0,0,0,1,2284,397.37247,1,56199,1,28,3,0,1,2016
35,9,2,0,2,1,3,1,1,0,1,4,0,1,1,0,1,0,1,2239,99.850227,3,56200,1,28,3,0,1,2016
34,9,2,0,2,1,2,1,1,0,1,4,0,0,1,0,1,0,2,2239,99.850227,3,56200,1,28,3,0,4,2016
4,0,2,0,1,0,NA,1,0,0,1,4,0,1,6,0,0,0,3,2213,99.850227,3,56200,1,28,3,0,0,2016
3,0,2,0,1,0,NA,1,0,0,1,4,0,1,6,0,0,0,4,2213,99.850227,3,56200,1,28,3,0,0,2016
64,0,2,1,3,0,NA,5,0,0,4,1,1,0,5,0,0,1,1,956,182.34531,2,56202,1,28,2,0,1,2016
49,0,2,0,2,0,NA,3,0,0,4,4,1,0,4,0,0,0,1,1021,192.80449,1,56204,1,28,2,0,1,2016
20,0,2,0,2,0,NA,3,0,0,2,4,1,0,6,0,0,0,2,1219,192.80449,1,56204,1,28,2,0,1,2016
22,0,2,0,2,0,NA,4,0,0,2,4,1,1,6,0,1,0,3,1544,1.4506948,1,56204,1,28,2,0,1,2016
3,0,2,0,1,0,NA,4,0,0,1,4,1,0,6,0,0,0,4,1296,1.4506948,1,56204,1,28,2,0,0,2016
34,0,2,0,3,0,NA,2,0,0,1,2,0,1,6,0,0,1,1,1983,500,1,56205,1,28,3,0,1,2016
34,0,2,0,4,0,NA,2,0,1,1,2,1,1,6,0,0,1,2,2456,500,1,56205,1,28,3,0,1,2016
80,0,2,0,4,0,NA,1,0,0,3,2,1,1,1,0,0,1,1,1895,500,1,56207,1,28,2,0,5,2016
78,0,2,0,3,0,NA,1,0,0,3,2,1,0,1,0,0,1,2,1895,500,1,56207,1,28,2,0,5,2016
47,0,2,0,2,0,NA,4,0,0,4,1,1,1,6,0,0,0,1,2046,29.194712,1,56208,1,28,2,1,3,2016
